data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,delivery_time_hours,duplicate_flag,same_city
test,34:28.9,thanos::sroute:14058670-577e-4371-a06f-fde230fe48aa,FTL,trip-153845846887334994,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),32:17.8,34:44.5,482,TRUE,66,02-10-2018 21:43,66.85115089,94,54,75.7082,1.740740741,23,16,23.9205,1.4375,8.040765527,1,0
training,16:45.8,thanos::sroute:951d77aa-4725-4c4e-882d-42acc35b3303,FTL,trip-153680500583450497,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),16:45.8,56:39.6,1899,TRUE,1034,13-09-2018 07:03,1034.64809,1603,916,1238.3325,1.75,26,18,25.8119,1.444444444,31.66493176,1,0
training,50:57.5,thanos::sroute:c38d1628-3427-437f-b685-ae180a49df19,Carting,trip-153754865748535123,IND000000ACN,Hyderabad_Mhdiptnm_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),50:57.5,33:48.9,102,TRUE,9,21-09-2018 18:07,9.01783741,19,8,11.2512,2.375,19,8,11.2512,2.375,1.714269167,0,0
training,16:56.6,thanos::sroute:67c77992-49e3-4594-9a75-9861ef082a00,FTL,trip-153705701664920685,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND131028AAB,Sonipat_Kundli_H (Haryana),16:56.6,04:10.6,2027,TRUE,418,16-09-2018 23:58,419.3232986,598,360,502.7959,1.661111111,30,18,25.956,1.666666667,33.78720254,0,0
training,37:42.0,thanos::sroute:a0f0a15f-cfc1-4dd5-8f04-eff10e4bb74e,FTL,trip-153688186284954487,IND203131AAA,Khurja_Pnjbiyon_D (Uttar Pradesh),IND203135AAA,Jewar_SJRoad_D (Uttar Pradesh),03:45.7,07:58.2,64,FALSE,31,03:45.7,31.38083691,63,39,34.2666,1.615384615,31,12,10.6764,2.583333333,1.070146429,0,0
training,27:32.3,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153696045228000063,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND751002AAB,Bhubaneshwar_Hub (Orissa),27:32.3,13:35.6,766,TRUE,176,15-09-2018 06:01,178.3604832,222,143,200.2548,1.552447552,6,4,5.7785,1.5,12.76758345,1,0
test,56:19.6,thanos::sroute:c12bc563-8a95-420f-87fa-41779eeadeb6,Carting,trip-153811057956990462,IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),56:19.6,08:14.7,71,FALSE,20,28-09-2018 05:05,20.56085693,49,26,28.0569,1.884615385,3,1,1.5208,3,1.198652901,0,0
training,57:34.4,thanos::sroute:828f0a4b-da11-4921-88df-5316ddbffda5,FTL,trip-153680385436053322,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND821115AAB,Sasaram_Central_I_2 (Bihar),57:34.4,33:20.2,1595,TRUE,572,13-09-2018 11:04,572.3658618,1041,445,625.2131,2.339325843,102,26,35.1608,3.923076923,26.59606416,1,0
training,44:44.1,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,trip-153708748413873733,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),23:01.4,33:52.2,1930,TRUE,44,18-09-2018 05:32,45.2325922,111,48,59.3266,2.3125,30,24,34.3713,1.25,32.18076013,1,0
training,48:30.3,thanos::sroute:2d38f86c-9e81-44c3-88ff-f2c6ac3358d2,Carting,trip-153760611028907066,IND131021AAA,Sonipat_AmzonDev_V (Haryana),IND131028AAA,Sonipat_Kundli_P (Haryana),48:30.3,33:15.8,44,TRUE,9,22-09-2018 09:06,10.46879264,24,12,12.0124,2,24,12,12.0124,2,0.74598055,0,0
test,42:21.9,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153861014185597051,IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),44:50.9,04:29.1,559,TRUE,154,05-10-2018 08:02,154.4287693,242,174,206.8141,1.390804598,37,81,81.8728,0.456790123,9.327284198,1,0
training,34:58.2,thanos::sroute:bc7dbb1d-9379-4674-b8d3-f9c3b965bb38,FTL,trip-153788609818034155,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),34:58.2,20:02.1,2385,TRUE,660,26-09-2018 08:41,660.1141041,1287,498,706.6054,2.584337349,62,16,22.7719,3.875,39.7510781,1,0
training,00:04.0,thanos::sroute:1b91220f-7441-4185-aa5b-bec4b1e00d24,Carting,trip-153722880399912875,IND603001AAA,Chennai_Chnglptu_DC (Tamil Nadu),IND603301AAA,Malemruvathur_Achipkam_D (Tamil Nadu),43:44.2,01:26.9,77,TRUE,9,18-09-2018 03:37,10.24931843,9,9,10.5536,1,9,9,10.5536,1,1.29519581,1,0
training,29:30.8,thanos::sroute:a78a08b2-ba1f-4d5a-837c-096fee6cfe2b,Carting,trip-153735657082910222,IND450331AAA,Burhanpur_StRoad_D (Madhya Pradesh),IND452001AAC,Jalgaon_DC (Maharashtra),10:08.3,09:10.4,179,TRUE,36,20-09-2018 07:38,36.75526838,84,37,45.3385,2.27027027,21,11,12.2167,1.909090909,2.983908444,0,0
test,16:42.4,thanos::sroute:20c9190f-a7f1-412f-b07a-f62c1a9bffeb,Carting,trip-153809020239871529,IND563131AAB,Bangarapet_KolarRd_D (Karnataka),IND560300AAB,Bangalore_East_I_20 (Karnataka),47:50.2,30:10.6,522,FALSE,57,28-09-2018 06:02,57.79535269,138,76,76.5575,1.815789474,5,4,2.1809,1.25,8.705669322,0,0
training,14:23.0,thanos::sroute:b3fd32d8-4027-4dc5-a425-eb8ccb83e3da,FTL,trip-153800006302758138,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),14:23.0,12:56.1,3178,TRUE,1650,27-09-2018 07:44,1657.31212,2604,1522,2081.3274,1.710906702,24,24,26.0191,1,52.97585201,1,0
training,32:39.0,thanos::sroute:6f20715d-5684-4595-a986-2836d48fc5b1,FTL,trip-153674835902479284,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),32:39.0,59:27.2,2306,TRUE,572,13-09-2018 06:10,583.8754805,1120,541,697.7825,2.070240296,46,27,38.8158,1.703703704,38.44670804,1,0
training,07:59.2,thanos::sroute:16f438c4-c258-4955-8358-bdb1e256f1dc,FTL,trip-153775847917477411,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND712311AAA,Kolkata_Dankuni_HB (West Bengal),07:59.2,59:18.1,3111,FALSE,1629,24-09-2018 04:24,1629.61457,3011,1384,1934.1171,2.175578035,50,0,0,-1,51.85525401,1,0
training,54:37.0,thanos::sroute:0456b740-1dad-4929-bbe0-87d8843f5a10,FTL,trip-153703407702224208,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),54:37.0,53:33.1,3358,TRUE,506,17-09-2018 12:51,506.1632091,745,455,591.8465,1.637362637,27,19,29.9262,1.421052632,55.98225393,1,0
training,09:37.9,thanos::sroute:ee21b51f-7d22-4406-9a1b-ad789ebdec45,Carting,trip-153740108233044861,IND421302AAF,Mumbai_Kalyan (Maharashtra),IND421302AAR,Mumbai_East_I_21 (Maharashtra),09:37.9,01:56.5,112,TRUE,9,20-09-2018 02:53,9.169376703,27,9,11.5255,3,27,9,11.5255,3,1.871833616,0,0
training,48:02.9,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,FTL,trip-153722448294571122,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),48:02.9,23:21.1,3155,TRUE,1034,18-09-2018 21:42,1036.67908,1776,1015,1400.452,1.749753695,36,30,42.4808,1.2,52.58836503,1,0
training,24:27.8,thanos::sroute:465332cf-ee26-46f3-8cb2-0dc8e774ef84,FTL,trip-153731666777624739,IND000000ACT,Delhi_Gateway_HB (Delhi),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),35:18.8,47:19.3,432,TRUE,110,19-09-2018 10:31,110.28481,128,84,117.7768,1.523809524,21,16,23.2732,1.3125,7.200136135,0,0
training,37:41.3,thanos::sroute:8e377e4a-692e-45c4-be1f-7191872e1897,FTL,trip-153688546127223580,IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),IND483501AAA,Katni_Bargawan_DC (Madhya Pradesh),37:41.3,15:05.0,157,TRUE,44,14-09-2018 02:07,44.54643443,66,34,45.7386,1.941176471,31,15,22.2553,2.066666667,2.623256274,1,0
training,50:17.4,thanos::sroute:ea8f6345-48e3-4561-a37b-cebc9bcdd77a,Carting,trip-153673861738446583,IND121004AAB,FBD_Balabhgarh_DPC (Haryana),IND121102AAA,Palwal (Haryana),50:17.4,16:59.0,86,TRUE,9,12-09-2018 08:44,10.68863281,24,9,11.8952,2.666666667,24,9,11.8952,2.666666667,1.444896945,0,0
training,39:42.6,thanos::sroute:19271c51-91cf-4bd7-8c7a-6e3f2d3c5db9,FTL,trip-153674878263631265,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),39:42.6,11:08.6,2311,TRUE,814,13-09-2018 00:24,814.4103824,1482,730,976.3867,2.030136986,24,15,22.5343,1.6,38.52388961,1,0
test,46:58.7,thanos::sroute:caf62782-95cc-4d47-a071-d1c70384424b,FTL,trip-153833681867882492,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),44:30.2,32:29.2,1247,TRUE,550,02-10-2018 02:32,550.3013036,1019,558,777.2645,1.826164875,44,25,35.9613,1.76,20.79973542,1,0
training,51:24.4,thanos::sroute:f41c4e69-9b78-4737-81ce-58442d6e8ae0,Carting,trip-153742988444452355,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),51:24.4,00:38.9,189,TRUE,18,20-09-2018 10:19,18.10053116,36,31,29.4957,1.161290323,21,10,11.2438,2.1,3.154028127,1,0
training,10:16.4,thanos::sroute:f6912dfd-a9cf-4ea7-a7ce-1403d4a419b4,FTL,trip-153734821644625591,IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),42:21.8,21:47.5,579,TRUE,286,19-09-2018 16:56,286.8999617,399,268,324.3487,1.48880597,24,13,18.0138,1.846153846,9.657120901,1,0
training,50:48.0,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),47:35.4,54:34.2,426,FALSE,177,45:33.0,177.6361298,291,183,206.3138,1.590163934,0,0,0,-1,7.116309624,1,0
training,19:17.3,thanos::sroute:b7971fb9-1e96-4d5d-a15d-3c55d4f102f1,Carting,trip-153688795727790582,IND431603AAA,Nanded_Aswningr_I (Maharashtra),IND413531AAA,Latur_Srnwsngr_D (Maharashtra),19:17.3,27:39.5,308,TRUE,99,14-09-2018 03:23,99.08696952,180,80,114.3377,2.25,24,6,9.0656,4,5.139498585,1,0
training,18:00.3,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153781308031132891,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),57:25.5,43:33.5,3106,TRUE,308,27-09-2018 02:32,313.4395353,431,290,353.9527,1.486206897,24,17,23.9504,1.411764706,51.76887558,1,0
training,38:21.1,thanos::sroute:02df772c-88a2-440a-b8cb-fb57a695c45b,FTL,trip-153695390109825274,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND131028AAB,Sonipat_Kundli_H (Haryana),38:21.1,11:41.5,453,TRUE,110,14-09-2018 23:12,110.930039,152,83,114.9783,1.831325301,30,24,29.6879,1.25,7.555677423,0,0
training,47:18.5,thanos::sroute:10f4477e-356d-4f01-bb23-3a1fc24b7811,FTL,trip-153687163847746435,IND626138AAA,Maharajapuram_Krsnakcl_D (Tamil Nadu),IND625008AAA,Madurai_Kappalur_H (Tamil Nadu),35:05.6,06:47.0,91,TRUE,22,14-09-2018 05:21,24.57039567,42,30,27.4571,1.4,42,30,27.4571,1.4,1.528171344,0,0
test,57:31.1,thanos::sroute:146160f7-402b-4c25-94b8-83ab48bc6389,FTL,trip-153800985108110107,IND442101AAB,Deoli_Central_DPP_2 (Maharashtra),IND445001AAB,Yavatmal_JajuDPP_D (Maharashtra),08:05.5,03:45.6,115,TRUE,22,27-09-2018 06:17,22.00431189,41,18,23.8455,2.277777778,41,18,23.8455,2.277777778,1.92780867,0,0
test,16:41.9,thanos::sroute:ea7ffec5-756e-450d-9fbf-9466b8e340ca,FTL,trip-153836020192332642,IND124112AAA,Meham_GModDPP_D (Haryana),IND125001AAA,Hisar_ModelTwn_P (Haryana),41:14.0,33:27.9,172,FALSE,53,01-10-2018 13:02,53.95417991,143,45,56.6405,3.177777778,43,8,10.8526,5.375,2.87052765,0,0
training,26:57.5,thanos::sroute:88356412-d28b-47fe-94ce-847266bac473,Carting,trip-153756881824190491,IND695572AAB,Kallikkad_Mutyvila_D (Kerala),IND695541AAA,Nedumangad_Arsprmbu_D (Kerala),56:25.8,39:16.1,42,FALSE,12,22-09-2018 02:13,12.13721598,24,22,20.1726,1.090909091,8,4,3.8966,2,0.71396953,1,0
training,50:53.3,thanos::sroute:14465f3f-3911-46b4-9256-0ddc7f55b293,FTL,trip-153764585331404205,IND533401AAA,Tuni_Eaglvari_D (Andhra Pradesh),IND533308AAB,Mandapeta_Mainrd_D (Andhra Pradesh),09:53.9,31:47.1,261,TRUE,66,23-09-2018 04:25,67.53979072,172,69,80.2928,2.492753623,36,23,33.8891,1.565217391,4.364782558,1,0
test,21:34.7,thanos::sroute:65298ce5-d9ee-4614-80fe-0b619cfd3758,FTL,trip-153859449473366865,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND302014AAA,Jaipur_Hub (Rajasthan),21:34.7,08:33.9,3166,TRUE,1298,04-10-2018 09:26,1301.087776,2313,1145,1562.0455,2.020087336,33,18,26.2712,1.833333333,52.7830924,1,0
test,37:20.0,thanos::sroute:f736bbd2-bccd-4649-a101-94b6a89ad5dc,FTL,trip-153838303996287632,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),37:20.0,10:59.8,1533,TRUE,154,02-10-2018 05:44,154.4056693,261,178,220.972,1.466292135,36,15,21.8675,2.4,25.56106129,0,0
training,41:50.1,thanos::sroute:6fafdb7d-9527-42e7-bcc7-2ae9d31e4c34,FTL,trip-153749771013488652,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),41:50.1,48:51.5,247,TRUE,66,21-09-2018 04:23,71.82304318,127,73,92.3624,1.739726027,39,37,41.8342,1.054054054,4.11704045,1,0
training,26:21.4,thanos::sroute:ea719f23-0d12-478f-a068-368f3f462e5a,FTL,trip-153746798139232633,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),26:21.4,01:28.0,935,TRUE,22,21-09-2018 09:18,23.91267381,33,18,26.5412,1.833333333,33,18,26.5412,1.833333333,15.58516226,0,0
test,25:55.9,thanos::sroute:c2773681-72f7-4483-8942-e0311058a794,FTL,trip-153838955589967057,IND591307AAC,Gokak_Bsavangr_D (Karnataka),IND580030AAA,Hubli_Dc (Karnataka),22:46.1,33:43.2,250,TRUE,88,02-10-2018 05:14,89.02851638,199,98,111.0819,2.030612245,42,24,26.8792,1.75,4.182526359,0,0
training,15:16.3,thanos::sroute:88395074-799b-45c4-8956-5cacf15c38c3,Carting,trip-153778411627848664,IND400015AAB,Mumbai_CotnGren_M (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),15:16.3,52:57.1,217,TRUE,9,24-09-2018 12:09,9.785501059,57,11,14.6914,5.181818182,57,11,14.6914,5.181818182,3.627993485,0,0
training,19:29.7,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153690596971506619,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),19:29.7,59:27.2,3219,TRUE,572,15-09-2018 21:43,572.5053881,816,504,652.7293,1.619047619,24,19,27.6716,1.263157895,53.66596672,1,0
training,18:20.1,thanos::sroute:a3414a57-5b1f-4cc0-bf8e-1a46456c9f53,FTL,trip-153792110013370446,IND395023AAA,Surat_HUB (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),08:02.2,29:30.0,441,TRUE,66,27-09-2018 14:05,66.95344563,82,53,75.3278,1.547169811,22,16,22.7837,1.375,7.357705837,1,0
test,48:45.6,thanos::sroute:b902242f-fc45-466f-8186-e16a11f80642,Carting,trip-153859612560685648,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560043AAC,HBR Layout PC (Karnataka),48:45.6,50:51.9,182,FALSE,23,03-10-2018 22:14,23.16147246,36,32,27.216,1.125,9,9,6.1816,1,3.035089167,0,0
training,37:32.1,thanos::sroute:5dd1132a-b8a0-4b55-9df1-08937607bb65,Carting,trip-153764865206120851,IND400072AAB,Mumbai Hub (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),37:32.1,46:20.2,308,TRUE,9,22-09-2018 22:27,9.513695041,17,10,12.3483,1.7,17,10,12.3483,1.7,5.146709371,0,0
training,54:19.9,thanos::sroute:da7a341a-ba3d-436d-b4b5-607d1a05a46f,FTL,trip-153790525985329256,IND518002AAA,Kurnool_AbbasNgr_I (Andhra Pradesh),IND584101AAA,Raichur_LSRoad_DC (Karnataka),54:19.9,15:55.4,261,TRUE,44,25-09-2018 22:57,44.60518496,75,50,46.3369,1.5,29,23,21.888,1.260869565,4.359860369,1,0
training,52:52.9,thanos::sroute:36a3bd62-25dc-44c9-957b-8bcf11708834,FTL,trip-153799157290060242,IND509358AAA,Kadthal_GndhiDPP_D (Telangana),IND509324AAA,Kalwakurthy_VidyaNGR_D (Telangana),06:35.2,18:03.6,71,FALSE,34,26-09-2018 23:17,34.79454979,46,27,37.0456,1.703703704,16,9,12.8023,1.777777778,1.19121564,0,0
training,01:10.8,thanos::sroute:71e2489a-fd96-4fff-9ec1-0dc780dc0182,Carting,trip-153792727076860497,IND535001AAA,Vizianagaram_NcsRd_DC (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),58:20.8,40:26.7,282,FALSE,51,26-09-2018 06:19,51.25587851,247,57,71.8754,4.333333333,29,4,4.4101,7.25,4.701630495,0,0
training,25:25.4,thanos::sroute:9e82b6d4-e07b-4a74-bfe0-7c72f28a275f,FTL,trip-153752552536825795,IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),28:00.4,51:40.7,503,TRUE,242,22-09-2018 16:10,242.0950532,384,217,288.1722,1.769585253,28,16,20.005,1.75,8.394539733,0,0
test,37:00.3,thanos::sroute:b875794e-3217-4047-a603-7a02d8e70f55,FTL,trip-153826062031890299,IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),18:13.1,18:02.3,839,TRUE,66,30-09-2018 18:36,66.64645234,143,77,71.3735,1.857142857,29,24,25.7162,1.208333333,13.99701555,0,0
training,40:51.4,thanos::sroute:c427d4a6-205a-4c62-be78-7dac143202dd,FTL,trip-153799805140220661,IND845455AAB,Narktiganj_Central_DPP_2 (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),53:05.4,17:19.2,504,TRUE,88,27-09-2018 12:53,88.59457042,168,71,100.7107,2.366197183,66,20,29.1426,3.3,8.403832641,0,0
test,32:44.2,thanos::sroute:287c7cfa-c1e0-4572-9e35-787dd310575d,FTL,trip-153856636416078629,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND760003AAB,Berhampur_Khajuria_I (Orissa),32:44.2,17:04.3,404,FALSE,157,03-10-2018 13:05,157.5912948,300,136,179.6998,2.205882353,36,7,7.9436,5.142857143,6.738930389,1,0
training,23:40.2,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,trip-153746062017017377,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),17:20.4,12:36.2,1675,FALSE,960,21-09-2018 04:17,960.1226723,1615,773,1051.6711,2.089262613,46,22,31.4564,2.090909091,27.92105308,1,0
training,19:55.0,thanos::sroute:54a7c356-361d-4e74-9ee7-d420c3712de6,FTL,trip-153722639503835798,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND302014AAA,Jaipur_Hub (Rajasthan),19:55.0,34:57.9,2955,TRUE,1364,18-09-2018 08:39,1364.941116,2359,1193,1628.5622,1.97736798,30,16,23.9489,1.875,49.25080522,1,0
training,42:47.2,thanos::sroute:a3d93ee5-c742-4751-8923-d560ece3b0c7,FTL,trip-153756976717378820,IND263139AAA,Haldwani_PiliKoti_D (Uttarakhand),IND263153AAB,Rudrapur_UdhamNgr_H (Uttarakhand),43:35.4,56:44.4,853,TRUE,22,22-09-2018 06:29,23.33165876,87,30,25.4468,2.9,87,30,25.4468,2.9,14.2191897,0,0
training,32:37.4,thanos::sroute:824ae884-8323-4beb-b955-27c6772f0139,FTL,trip-153741795740530104,IND854326AAB,Purnia_Central_H_2 (Bihar),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),12:15.0,47:59.7,1895,TRUE,264,22-09-2018 20:23,266.8771423,382,234,312.3924,1.632478632,21,27,37.7431,0.777777778,31.59575578,1,0
test,34:18.1,thanos::sroute:2c33e360-7e52-4d2c-a9db-fe24996829c7,FTL,trip-153833605814602019,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),34:18.1,36:36.0,2462,TRUE,484,02-10-2018 00:47,484.7286711,706,448,597.5954,1.575892857,28,19,26.867,1.473684211,41.0383033,1,0
training,12:45.7,thanos::sroute:f7de4133-6bd9-4367-a7f7-ab190b620d59,FTL,trip-153780196572464252,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND413002AAA,Solapur_Central_I_2 (Maharashtra),12:45.7,04:24.8,471,FALSE,252,24-09-2018 16:00,252.456719,376,212,281.1588,1.773584906,24,17,15.4753,1.411764706,7.860851839,1,0
training,40:18.8,thanos::sroute:34231716-a9c4-4544-82b7-609f4d15c129,Carting,trip-153678481882807718,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110052AAA,Delhi_Wazirpur_L (Delhi),40:18.8,31:11.2,170,FALSE,54,12-09-2018 21:43,54.80964365,102,67,65.021,1.52238806,11,2,2.1101,5.5,2.847870643,0,0
test,07:58.3,thanos::sroute:15c921f8-8a40-44cc-95ac-59f93d25f780,FTL,trip-153818327834012967,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND751002AAB,Bhubaneshwar_Hub (Orissa),07:58.3,14:00.4,2466,TRUE,550,29-09-2018 23:00,551.0031403,1142,530,748.1326,2.154716981,32,25,35.9497,1.28,41.10057489,1,0
training,10:24.3,thanos::sroute:b680eb59-87ae-4c5c-8a7f-73f2cacf101e,FTL,trip-153732302425384294,IND458990AAA,Sitamau_Central_DPP_1 (Madhya Pradesh),IND312605AAB,Pratapgarh_Nimachrd_D (Rajasthan),20:48.8,02:42.9,461,TRUE,22,19-09-2018 07:58,24.48939512,31,24,26.5501,1.291666667,31,24,26.5501,1.291666667,7.698349923,1,0
test,25:15.5,thanos::sroute:caf62782-95cc-4d47-a071-d1c70384424b,FTL,trip-153817351550461336,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),25:15.5,47:55.1,1342,TRUE,484,29-09-2018 06:47,484.0309401,836,450,634.7882,1.857777778,27,16,23.646,1.6875,22.37765733,1,0
test,11:36.5,thanos::sroute:7dfd6e35-53b0-4fa5-8b99-da92a9c4c835,Carting,trip-153805389651053079,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),11:36.5,30:26.1,138,TRUE,27,27-09-2018 13:44,27.121059,101,38,37.8392,2.657894737,68,17,16.47,4,2.313775681,0,0
training,29:48.8,thanos::sroute:c0fc2d36-84dc-406b-b11f-5ebf7eb14f7d,Carting,trip-153781378880261434,IND262122AAB,Puranpur_MdothdRD_D (Uttar Pradesh),IND244901AAB,Rampur_RoshnBgh_I (Uttar Pradesh),09:53.9,35:54.2,506,TRUE,54,25-09-2018 09:06,54.27717668,106,43,61.3676,2.465116279,25,9,13.167,2.777777778,8.433421414,1,0
test,07:12.7,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153859003271955591,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),27:22.9,08:18.5,3220,TRUE,1408,04-10-2018 21:08,1408.092476,2280,1278,1713.1358,1.784037559,24,10,14.9609,2.4,53.68211532,1,0
training,58:16.8,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153705589682687518,IND206122AAA,Auraiya_AryaNagr_D (Uttar Pradesh),IND206001AAA,Etawah_MhraChng_D (Uttar Pradesh),33:10.0,46:57.3,73,TRUE,22,17-09-2018 02:18,23.40856396,23,17,24.5527,1.352941176,23,17,24.5527,1.352941176,1.229807991,1,0
training,34:29.7,thanos::sroute:bcce7b68-e962-4a29-af24-167e3e926d04,FTL,trip-153747926970623889,IND781018AAB,Guwahati_Hub (Assam),IND110037AAM,Delhi_Airport_H (Delhi),34:29.7,12:37.0,3638,TRUE,1144,21-09-2018 12:17,1144.24259,2720,1027,1401.1813,2.64849075,487,50,64.07,9.74,60.63536995,1,0
test,58:12.4,thanos::sroute:65298ce5-d9ee-4614-80fe-0b619cfd3758,FTL,trip-153808909240037898,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND302014AAA,Jaipur_Hub (Rajasthan),58:12.4,47:18.0,2989,TRUE,22,29-09-2018 23:05,23.0728286,72,23,31.3768,3.130434783,72,23,31.3768,3.130434783,49.81823029,1,0
training,18:26.1,thanos::sroute:6d2ba6c1-52b2-4688-af3a-d08eca5f3972,Carting,trip-153753950605706982,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND400015AAA,Mumbai_CottonGreen_DPC (Maharashtra),18:26.1,44:40.3,206,TRUE,27,21-09-2018 16:27,27.2775261,54,22,30.2935,2.454545455,12,5,8.2028,2.4,3.437292006,0,0
